cvalue(),jaccard(),loglikelihood(),mutual_expectation(),specific_frequency_biased_mutual_dependency(),tscore(),unigram_subtuples(),w_order(),w_tf_order(),specific_exponential_correlation(e=3.8),w_specific_exponential_correlation(e=1.15)
0.1253163346,0.0691222613,0.053136738,0.1936173735,0.0032506689,0.2500970761,0.0303798673,0.0198626544,0.2451041684,0.0041354824,0.1665821995
0.1252928055,0.0691110153,0.0531366136,0.1935937758,0.0032503211,0.2500791333,0.0303792764,0.0198629327,0.2450871467,0.0041350816,0.166577445
0.1252692861,0.069099773,0.0531364907,0.1935701805,0.0032499733,0.2500611883,0.0303786827,0.0198632159,0.2450701296,0.0041346808,0.1665726844
0.1252457764,0.0690885342,0.0531363623,0.1935465876,0.0032496255,0.2500432411,0.0303780864,0.0198634966,0.2450531172,0.00413428,0.1665679322
0.1252222763,0.0690772991,0.0531362354,0.1935229969,0.0032492777,0.2500253063,0.0303774945,0.0198637821,0.2450361096,0.0041338791,0.1665631882
0.1251987858,0.0690660676,0.0531361101,0.1934994087,0.0032489299,0.2500073621,0.0303769216,0.0198640652,0.245019121,0.0041334781,0.1665584381
0.1251753122,0.0690548396,0.0531359864,0.1934758228,0.003248582,0.2499894158,0.0303763531,0.019864353,0.2450021299,0.0041330771,0.1665537107
0.1251518554,0.0690436153,0.0531358642,0.1934522392,0.0032482342,0.2499714675,0.0303757819,0.0198646384,0.2449851651,0.0041326761,0.1665489915
0.1251284154,0.0690323947,0.0531357437,0.193428658,0.0032478863,0.249953517,0.030375208,0.0198649214,0.244968205,0.004132275,0.1665442806
0.1251049921,0.0690211776,0.0531356175,0.1934050792,0.0032475384,0.2499355717,0.0303746314,0.019865202,0.2449512495,0.0041318738,0.1665395636
0.1250815785,0.0690099641,0.0531354858,0.19338151,0.0032471906,0.2499176314,0.0303740521,0.0198654873,0.2449342844,0.0041314726,0.1665348405
0.1250581744,0.0689987542,0.0531353484,0.1933579432,0.0032468427,0.2498996891,0.0303734702,0.0198657702,0.2449173311,0.0041310714,0.1665301113
0.125034787,0.0689875552,0.0531352127,0.1933343787,0.0032464948,0.2498817734,0.0303728855,0.0198660507,0.2449003753,0.0041306701,0.166525376
0.1250114164,0.0689763668,0.0531350713,0.1933108166,0.0032461469,0.2498638843,0.0303722981,0.019866336,0.2448834457,0.0041302687,0.1665206346
0.1249880553,0.0689651821,0.0531349245,0.193287257,0.003245799,0.2498460074,0.030371708,0.0198666188,0.2448665207,0.0041298673,0.1665158872
0.1249647038,0.0689540009,0.0531347792,0.1932636997,0.0032454511,0.2498281499,0.0303711153,0.0198668993,0.2448496004,0.0041294659,0.1665111337
0.1249413618,0.0689428234,0.0531346355,0.1932401449,0.0032451032,0.2498103117,0.0303705413,0.0198671773,0.2448326776,0.0041290644,0.1665063813
0.1249180293,0.0689316565,0.0531344934,0.1932165925,0.0032447553,0.2497924714,0.0303699646,0.0198674601,0.2448157595,0.0041286628,0.1665016229
0.1248947064,0.0689204933,0.0531343457,0.1931930425,0.0032444074,0.249774629,0.0303693853,0.0198677404,0.244798839,0.0041282612,0.1664968513
0.124871393,0.0689093336,0.0531342068,0.1931694949,0.0032440594,0.2497567846,0.0303688104,0.0198680184,0.244781923,0.0041278596,0.1664920738
0.1248480891,0.0688981775,0.0531340694,0.1931459569,0.0032437115,0.249738938,0.0303682328,0.019868294,0.2447650118,0.0041274579,0.1664873045
0.1248247946,0.068887025,0.0531339408,0.1931224214,0.0032433636,0.2497210965,0.0303676811,0.0198685671,0.2447480981,0.0041270562,0.1664825363
0.1248015169,0.068875876,0.0531338066,0.1930988883,0.0032430156,0.2497032601,0.0303671266,0.0198688451,0.2447311962,0.0041266544,0.1664777622
0.1247782557,0.0688647307,0.0531336668,0.1930753576,0.0032426677,0.2496854287,0.0303665766,0.0198691206,0.2447142919,0.0041262526,0.1664729963
0.124755004,0.068853596,0.0531335216,0.1930518294,0.0032423197,0.2496675882,0.0303660238,0.0198693937,0.2446973851,0.0041258578,0.1664682315
0.1247317617,0.068842472,0.0531333708,0.1930283037,0.0032419717,0.2496497527,0.0303654826,0.0198696644,0.2446804973,0.004125463,0.166463475
0.124708529,0.0688313586,0.0531332216,0.1930047875,0.0032416238,0.2496319223,0.0303649386,0.0198699328,0.2446636141,0.0041250681,0.1664587125
0.1246853057,0.0688202488,0.0531330669,0.1929812738,0.0032412758,0.2496140899,0.030364392,0.0198702129,0.2446467568,0.0041246732,0.1664539511
0.1246620918,0.0688091425,0.0531329067,0.1929577626,0.0032409278,0.2495962625,0.0303638427,0.0198704907,0.2446298972,0.0041242782,0.1664491838
0.1246388874,0.0687980398,0.0531327481,0.1929342538,0.0032405799,0.2495784403,0.0303632977,0.0198707661,0.244613028,0.0041238832,0.1664444106
0.1246156924,0.0687869406,0.053132584,0.1929107475,0.0032402319,0.249560616,0.0303627501,0.0198710392,0.2445961705,0.0041234881,0.1664396314
0.1245925069,0.068775845,0.0531324215,0.1928872438,0.0032398839,0.2495427826,0.0303621998,0.0198713169,0.2445793178,0.004123093,0.1664348533
0.1245693308,0.06876476,0.0531322606,0.1928637425,0.0032395359,0.2495249543,0.0303616468,0.0198715993,0.2445624767,0.0041226978,0.1664300764
0.1245461642,0.0687536785,0.0531320942,0.1928402508,0.0032391879,0.249507117,0.0303610911,0.0198718793,0.2445456403,0.0041223026,0.1664252866
0.1245230069,0.0687426147,0.0531319223,0.1928167616,0.0032388399,0.2494892777,0.0303605328,0.019872157,0.2445288156,0.0041219143,0.1664204908
0.1244998591,0.0687315543,0.0531317521,0.1927932749,0.0032384919,0.2494714436,0.0303599718,0.0198724322,0.2445119956,0.0041215331,0.1664156821
0.1244767207,0.0687205046,0.0531315764,0.1927697978,0.0032381439,0.2494536216,0.0303594151,0.0198727051,0.2444951802,0.0041211518,0.1664108675
0.1244535917,0.0687094584,0.0531313952,0.1927463232,0.0032377959,0.2494358117,0.0303588558,0.0198729827,0.2444783695,0.0041207705,0.1664060471
0.1244304721,0.0686984227,0.0531312086,0.1927228581,0.0032374479,0.249418014,0.0303582939,0.019873258,0.2444615634,0.0041203891,0.1664012208
0.1244073689,0.0686873906,0.0531310237,0.1926993956,0.0032370999,0.2494002285,0.0303577292,0.0198735308,0.244444769,0.0041200076,0.1663963958
0.1243842751,0.0686763619,0.0531308332,0.1926759356,0.0032367518,0.2493824691,0.030357162,0.0198738013,0.2444279792,0.0041196261,0.1663915649
0.1243612047,0.0686653368,0.0531306515,0.1926524851,0.0032364038,0.2493647218,0.030356592,0.0198740835,0.2444111941,0.0041192445,0.1663867282
0.1243381437,0.0686543221,0.0531304713,0.1926290372,0.0032360558,0.2493469936,0.0303560195,0.0198743633,0.2443944136,0.0041188628,0.1663819068
0.1243150921,0.068643318,0.0531302998,0.1926055918,0.0032357078,0.2493292845,0.0303554443,0.0198746408,0.2443776307,0.0041184811,0.1663770866
0.1242920498,0.0686323174,0.0531301228,0.192582149,0.0032353598,0.2493115874,0.0303548664,0.0198749158,0.2443608665,0.0041180993,0.1663722606
0.1242690239,0.0686213202,0.0531299545,0.1925587157,0.0032350117,0.2492939024,0.0303542859,0.0198751886,0.244344121,0.0041177174,0.1663674429
0.1242460142,0.0686103265,0.0531297807,0.192535285,0.0032346637,0.2492762224,0.0303537028,0.019875459,0.2443273801,0.0041173355,0.1663626263
0.124223014,0.0685993363,0.0531296155,0.1925118568,0.0032343157,0.2492585403,0.0303531241,0.019875727,0.2443106297,0.0041169536,0.166357818
0.124200023,0.0685883496,0.0531294589,0.1924884311,0.0032339677,0.2492408633,0.0303525427,0.0198759997,0.244293884,0.0041165715,0.1663530178
0.1241770413,0.0685773664,0.0531293109,0.1924650081,0.0032336196,0.2492231773,0.0303519588,0.01987627,0.2442771569,0.0041161894,0.1663482189
0.1241540689,0.0685663936,0.0531291644,0.1924415946,0.0032332716,0.2492054894,0.0303513722,0.019876538,0.2442604345,0.0041158073,0.1663434212
0.1241311058,0.0685554313,0.0531290125,0.1924181906,0.0032329236,0.2491877995,0.03035079,0.0198768036,0.2442437166,0.0041154251,0.1663386177
0.124108152,0.0685444724,0.0531288552,0.1923947962,0.0032325755,0.2491701146,0.0303502052,0.0198770809,0.2442270103,0.0041150428,0.1663338014
0.1240852075,0.068533517,0.0531286925,0.1923714113,0.0032322275,0.2491524208,0.0303496177,0.0198773558,0.2442103157,0.0041146605,0.1663289793
0.1240622793,0.068522572,0.0531285244,0.192348029,0.0032318794,0.2491347251,0.0303490277,0.0198776284,0.2441936256,0.0041142781,0.1663241725
0.1240393603,0.0685116375,0.0531283579,0.1923246493,0.0032315314,0.2491170274,0.0303484351,0.0198778986,0.2441769401,0.0041138956,0.1663193598
0.1240164506,0.0685007134,0.0531281859,0.1923012721,0.0032311834,0.2490993279,0.0303478468,0.0198781734,0.2441602522,0.0041135131,0.1663145554
0.1239935501,0.0684897927,0.0531280086,0.1922779045,0.0032308353,0.2490816195,0.0303472559,0.0198784599,0.2441435829,0.0041131305,0.1663097522
0.1239706588,0.0684788823,0.053127826,0.1922545394,0.0032304873,0.2490639162,0.0303466625,0.019878744,0.2441269112,0.0041127479,0.1663049641
0.1239477769,0.0684679824,0.0531276657,0.1922311839,0.0032301393,0.2490462041,0.0303460734,0.0198790326,0.2441102371,0.0041123652,0.1663001772
0.1239249041,0.0684570859,0.053127521,0.192207831,0.0032297912,0.2490284831,0.0303454817,0.019879319,0.2440935746,0.0041119894,0.1662953845
0.1239020406,0.0684461928,0.0531273777,0.1921844876,0.0032294432,0.2490107604,0.0303448874,0.0198796029,0.2440769167,0.0041116135,0.1662906
0.1238791863,0.0684353031,0.053127243,0.1921611467,0.0032290952,0.2489930427,0.0303442905,0.0198798846,0.2440602703,0.0041112376,0.1662858306
0.1238563413,0.0684244168,0.0531271167,0.1921378085,0.0032287471,0.2489753163,0.0303436911,0.0198801778,0.2440436216,0.0041108616,0.1662810554
0.1238335054,0.068413534,0.053126985,0.1921144798,0.0032283991,0.2489576019,0.0303430891,0.0198804755,0.2440269775,0.0041104856,0.1662762745
0.1238106788,0.0684026615,0.053126848,0.1920911537,0.0032280511,0.2489398858,0.0303424845,0.0198807709,0.244010331,0.0041101094,0.1662714948
0.1237878614,0.0683917924,0.0531267055,0.1920678302,0.003227703,0.2489221747,0.0303418774,0.0198810639,0.2439936891,0.0041097333,0.1662667232
0.1237650601,0.0683809266,0.0531265577,0.1920445162,0.003227355,0.2489044619,0.0303412677,0.0198813546,0.2439770587,0.004109357,0.1662619597
0.1237422679,0.0683700643,0.0531264045,0.1920212049,0.003227007,0.2488867541,0.0303406554,0.019881643,0.2439604468,0.0041089807,0.1662571974
0.123719485,0.0683592055,0.053126246,0.191997903,0.003226659,0.2488690584,0.0303400406,0.019881929,0.2439438325,0.0041086043,0.1662524432
0.1236967113,0.06834835,0.0531260821,0.1919746107,0.0032263109,0.2488513817,0.0303394232,0.0198822127,0.2439272297,0.0041082348,0.1662476833
0.1236739467,0.0683375048,0.0531259129,0.191951321,0.0032259629,0.2488337514,0.0303388033,0.019882494,0.2439106384,0.0041078652,0.1662429108
0.1236511913,0.0683266699,0.0531257521,0.1919280338,0.0032256149,0.2488161675,0.0303381878,0.0198827731,0.2438940447,0.0041074955,0.1662381257
0.1236284519,0.0683158383,0.0531255929,0.1919047494,0.0032252669,0.2487986093,0.0303375697,0.0198830567,0.2438774419,0.0041071258,0.1662333418
0.1236057286,0.0683050102,0.0531254353,0.1918814675,0.0032249189,0.2487810837,0.030336949,0.0198833379,0.2438608436,0.004106756,0.166228566
0.1235830144,0.0682941855,0.0531252723,0.1918581951,0.0032245708,0.2487635836,0.0303363328,0.0198836169,0.2438442568,0.0041063861,0.1662237776
0.1235603093,0.0682833641,0.053125104,0.1918349254,0.0032242228,0.248746116,0.0303357139,0.0198838935,0.2438276815,0.0041060162,0.1662189767
0.1235376203,0.0682725461,0.0531249372,0.1918116583,0.0032238748,0.248728674,0.0303350926,0.0198841678,0.2438111176,0.0041056462,0.1662141771
0.1235149472,0.0682617315,0.0531247652,0.1917883939,0.0032235268,0.2487112506,0.0303344756,0.0198844467,0.2437945445,0.0041052761,0.1662093649
0.1234922832,0.0682509203,0.0531246015,0.1917651321,0.0032231788,0.2486938389,0.0303338698,0.0198847301,0.2437779829,0.004104906,0.1662045609
0.1234696283,0.0682401124,0.0531244326,0.1917418798,0.0032228308,0.2486764527,0.0303332614,0.0198850112,0.2437614464,0.0041045358,0.1661997581
0.1234469826,0.068229308,0.0531242583,0.1917186301,0.0032224828,0.2486590919,0.0303326574,0.0198852899,0.2437449145,0.0041041655,0.1661949565
0.1234243459,0.0682185069,0.0531240856,0.1916953832,0.0032221348,0.2486417428,0.0303320508,0.0198855664,0.2437284145,0.0041037952,0.1661901562
0.1234017183,0.068207716,0.0531239214,0.1916721457,0.0032217869,0.2486244123,0.0303314486,0.0198858406,0.2437119327,0.0041034248,0.1661853639
0.1233790997,0.0681969285,0.0531237586,0.1916489177,0.0032214389,0.2486070933,0.0303308438,0.0198861124,0.243695476,0.0041030543,0.1661805729
0.1233564903,0.0681861581,0.0531235906,0.1916256924,0.0032210909,0.2485897792,0.0303302433,0.0198863956,0.2436790442,0.0041026838,0.16617579
0.1233338899,0.0681753909,0.0531234173,0.1916024697,0.0032207429,0.24857247,0.0303296403,0.0198866766,0.2436626101,0.0041023132,0.1661710083
0.1233112986,0.0681646272,0.0531232387,0.1915792497,0.0032203949,0.2485551587,0.0303290348,0.019886962,0.2436461805,0.0041019425,0.166166221
0.1232887231,0.0681538668,0.0531230616,0.1915560324,0.003220047,0.2485378522,0.0303284267,0.0198872451,0.2436297553,0.0041015718,0.1661614486
0.1232661567,0.0681431166,0.0531228998,0.1915328314,0.003219699,0.2485205369,0.0303278161,0.019887526,0.2436133415,0.004101201,0.1661566705
0.1232436062,0.0681323765,0.0531227395,0.1915096331,0.0032193511,0.2485032128,0.030327203,0.0198878045,0.2435969389,0.0041008302,0.1661518937
0.1232210647,0.0681216398,0.0531225807,0.1914864374,0.0032190031,0.2484858867,0.0303265874,0.0198880807,0.2435805408,0.0041004592,0.166147125
0.1231985322,0.0681109132,0.0531224167,0.1914632513,0.0032186552,0.2484685519,0.0303259761,0.0198883546,0.2435641539,0.0041000883,0.1661423642
0.1231760087,0.0681001899,0.0531222542,0.1914400678,0.0032183072,0.2484512084,0.0303253759,0.0198886263,0.2435477715,0.0040997172,0.1661376115
0.1231534942,0.0680894699,0.0531220933,0.191416887,0.0032179593,0.2484338561,0.0303247732,0.0198888956,0.2435314003,0.0040993461,0.1661328736
0.1231310024,0.0680787533,0.053121927,0.1913937089,0.0032176113,0.2484165019,0.0303241679,0.0198891627,0.2435150404,0.0040989817,0.16612813
0.1231085263,0.06806804,0.0531217624,0.1913705335,0.0032172634,0.248399139,0.0303235602,0.0198894342,0.2434986917,0.0040986173,0.1661233741
0.1230860591,0.0680573301,0.0531215992,0.1913473607,0.0032169155,0.2483817675,0.0303229567,0.0198897035,0.2434823678,0.0040982528,0.1661186534
0.123063601,0.0680466302,0.0531214512,0.1913241907,0.0032165676,0.2483643873,0.0303223507,0.0198899705,0.2434660551,0.0040978882,0.1661139406
0.1230411518,0.0680359337,0.0531213046,0.1913010234,0.0032162197,0.2483470121,0.0303217423,0.0198902353,0.2434497603,0.0040975236,0.1661092357
0.1230187116,0.0680252404,0.0531211529,0.1912778589,0.0032158718,0.248329635,0.0303211313,0.0198905045,0.2434334564,0.0040971588,0.166104532
0.1229962803,0.0680145505,0.0531210026,0.191254697,0.0032155239,0.2483122561,0.0303205246,0.0198907715,0.2434171637,0.0040967941,0.1660998227
0.122973858,0.0680038639,0.0531208471,0.1912315446,0.003215176,0.2482948889,0.0303199154,0.0198910361,0.2434008821,0.0040964292,0.1660951146
0.1229514582,0.0679931806,0.0531206863,0.191208395,0.0032148281,0.2482775266,0.0303193037,0.0198912985,0.2433845981,0.0040960711,0.1660904144
0.1229290673,0.0679825006,0.0531205271,0.1911852548,0.0032144802,0.2482601692,0.0303186895,0.0198915587,0.2433683253,0.0040957128,0.1660857222
0.1229066853,0.0679718239,0.0531203694,0.1911621309,0.0032141323,0.2482428101,0.0303180729,0.0198918166,0.2433520569,0.0040953545,0.1660810378
0.1228843122,0.0679611506,0.0531202065,0.1911390164,0.0032137845,0.2482254491,0.0303174537,0.0198920789,0.2433358064,0.0040949961,0.1660763681
0.122861948,0.0679504872,0.0531200451,0.1911159047,0.0032134366,0.2482080863,0.0303168389,0.0198923391,0.2433195535,0.0040946377,0.1660717063
0.1228395928,0.0679398272,0.0531198852,0.1910928091,0.0032130888,0.248190715,0.0303162282,0.0198925969,0.2433032915,0.0040942792,0.1660670456
0.1228172464,0.0679291705,0.0531197269,0.1910697163,0.0032127409,0.2481733486,0.0303156286,0.0198928525,0.2432870339,0.0040939206,0.1660623793
0.122794909,0.0679185171,0.0531195633,0.1910466329,0.0032123931,0.2481559872,0.0303150265,0.0198931126,0.2432707807,0.0040935619,0.1660577075
0.1227725804,0.0679078737,0.053119408,0.1910235523,0.0032120452,0.2481386375,0.0303144219,0.0198933771,0.2432545185,0.0040932032,0.16605303
0.1227502607,0.0678972336,0.0531192542,0.1910004743,0.0032116974,0.2481212928,0.0303138282,0.0198936394,0.2432382472,0.0040928444,0.166048347
0.1227279567,0.0678865968,0.0531190952,0.1909773991,0.0032113496,0.2481039463,0.0303132388,0.0198938994,0.2432219804,0.0040924855,0.1660436518
0.1227056615,0.0678759632,0.0531189444,0.1909543333,0.0032110018,0.2480866047,0.0303126469,0.0198941639,0.2432057381,0.0040921333,0.1660389443
0.1226833751,0.067865333,0.0531188018,0.1909312703,0.003210654,0.2480692681,0.0303120592,0.0198944329,0.2431895069,0.0040917809,0.1660342447
0.1226610976,0.0678547127,0.0531186607,0.19090821,0.0032103062,0.248051923,0.0303114691,0.0198947063,0.24317328,0.0040914286,0.1660295395
0.122638829,0.0678440958,0.0531185145,0.1908851592,0.0032099584,0.2480345829,0.0303108764,0.0198949774,0.2431570442,0.0040910761,0.1660248289
0.1226165692,0.0678334821,0.053118363,0.1908621111,0.0032096106,0.2480172344,0.0303102813,0.0198952463,0.2431408329,0.0040907235,0.1660201127
0.122594325,0.0678228717,0.053118213,0.1908390657,0.0032092629,0.2479998774,0.0303096903,0.0198955129,0.2431246326,0.0040903709,0.1660153978
0.1225720963,0.0678122645,0.0531180712,0.1908160231,0.0032089151,0.2479825121,0.0303091036,0.019895784,0.2431084434,0.0040900182,0.1660106907
0.1225498764,0.0678016606,0.053117931,0.1907929832,0.0032085674,0.2479651518,0.0303085144,0.0198960595,0.2430922586,0.0040896655,0.1660059715
0.1225276653,0.0677910601,0.0531177922,0.1907699462,0.0032082196,0.2479477965,0.0303079294,0.0198963327,0.2430760715,0.0040893126,0.1660012535
0.122505463,0.0677804627,0.0531176548,0.1907469118,0.0032078719,0.2479304462,0.0303073419,0.0198966037,0.2430598887,0.0040889597,0.16599655
0.1224832696,0.0677698687,0.053117519,0.1907238803,0.0032075242,0.2479131009,0.0303067587,0.0198968724,0.2430437237,0.0040886134,0.1659918411
0.1224610849,0.0677592846,0.0531173847,0.1907008515,0.0032071765,0.2478957672,0.0303061729,0.0198971389,0.2430275564,0.004088267,0.16598712
0.1224389157,0.0677487038,0.0531172452,0.1906778255,0.0032068288,0.2478784452,0.0303055847,0.0198974032,0.2430114,0.0040879205,0.1659824002
0.1224167553,0.0677381262,0.0531171071,0.1906548023,0.0032064811,0.2478611282,0.030304994,0.0198976652,0.2429952481,0.0040875739,0.1659776749
0.1223946037,0.0677275585,0.0531169772,0.1906317819,0.0032061334,0.2478438028,0.0303044008,0.019897925,0.2429791071,0.0040872273,0.1659729442
0.1223724608,0.0677170007,0.0531168488,0.1906087643,0.0032057857,0.2478264758,0.0303038052,0.0198981826,0.2429629706,0.0040868806,0.1659682014
0.1223503268,0.0677064462,0.0531167152,0.1905857494,0.003205438,0.2478091471,0.0303032071,0.0198984379,0.2429468516,0.0040865338,0.1659634598
0.1223282014,0.067695895,0.0531165831,0.1905627374,0.0032050904,0.2477918169,0.0303026066,0.019898691,0.2429307503,0.0040861935,0.1659587262
0.1223060849,0.067685347,0.0531164458,0.1905397282,0.0032047427,0.2477744849,0.0303020036,0.0198989419,0.2429146599,0.0040858532,0.165954007
0.1222839771,0.0676748088,0.0531163033,0.1905167218,0.0032043951,0.247757158,0.0303013982,0.0198991905,0.2428985938,0.0040855128,0.1659492957
0.122261878,0.0676642739,0.0531161624,0.1904937183,0.0032040475,0.2477398295,0.0303008036,0.0198994436,0.2428825518,0.0040851723,0.1659445789
