lemma	variant	isabstract	lexicalunit.comment like '%<##s>%'
przewiercień cienki	1	0	0
trzciniak zaroślowy	1	0	0
trzcinniczek zwyczajny	1	0	0
kuna domowa	1	0	0
kuna amerykańska	1	0	0
kuna wodna	1	0	0
kuna świerkowa	1	0	0
kminek zwyczajny	1	0	0
kuna żółtogardła	1	0	0
chwastówka zwyczajna	1	0	0
chwastówka rzeczna	1	0	0
kmin polny	1	0	0
karolek pospolity	1	0	0
nikornik obrożny	1	0	0
karulek pospolity	1	0	0
krawczyk zwyczajny	1	0	0
krawczyk jasnolicy	1	0	0
włóczydło polne	1	0	0
świerząbek gajowy	1	0	0
świerząbek zwisły	1	0	0
świerząbek orzęsiony	1	0	0
świerząbek kosmaty	1	0	0
szalej jadowity	1	0	0
selernica żyłkowana	1	0	0
szczwoligorz tatarski	1	0	0
szczwoligorz pochwiasty	1	0	0
sierpotymalek długodzioby	1	0	0
tymalek birmański	1	0	0
dżunglak rudogłowy	1	0	0
sójkowiec białoczuby	1	0	0
sójkowiec wietnamski	1	0	0
prążkopiór modroskrzydły	1	0	0
kolorzyk błękitny	1	0	0
prążkopiór rudogłowy	1	0	0
krasnoliczek żółtawy	1	0	0
pekińczyk żółty	1	0	0
murówka maltańska	1	0	0
pokrzewka czarnołbista	1	0	0
pokrzewka czarnogłowa	1	0	0
pokrzewka jarzębata	1	0	0
gajówka jarzębata	1	0	0
pokrzewka piegża	1	0	0
piegża zwyczajna	1	0	0
gajówka piegża	1	0	0
lutniczka zachodnia	1	0	0
gajówka lutniczka	1	0	0
pokrzewka pustynna	1	0	0
pokrzewka kasztanowata	1	0	0
pokrzewka czarniawa	1	0	0
pokrzewka okularowa	1	0	0
pokrzewka wąsata	1	0	0
pokrzewka aksamitna	1	0	0
pokrzewka czarnogardła	1	0	0
pokrzewka cypryjska	1	0	0
azotan uranylu	1	0	0
siarczan hydroksyloaminy	1	0	0
zorilla libijska	1	0	0
grizon patagoński	1	0	0
kwas arsonowy	1	0	0
ryjonos piżmowy	1	0	0
lek przeciwpasożytniczy	1	1	0
borsuk amerykański	1	0	0
tchórz marmurkowy	1	0	0
tchórz hodowlany	1	0	0
tchórz zwyczajny	1	0	0
tchórz pospolity	1	0	0
tchórz europejski	1	0	0
tchórz czarnołapy	1	0	0
tchórz czarnonogi	1	0	0
tchórz stepowy	1	0	0
łasica gronostaj	1	0	0
łasica górska	1	0	0
łasica ałtajska	1	0	0
łasica syberyjska	1	0	0
łasica długoogoniasta	1	0	0
łasica żółtobrzucha	1	0	0
łasica malajska	1	0	0
węzławiec walcowaty	1	0	0
strzępnica zającowata	1	0	0
heksaazotan mannitolu	1	0	0
splewka karpiowa	1	0	0
wesz rybia	1	0	0
orzesznik jadalny	1	0	0
orzesznik pekanowaty	1	0	0
chloran amonu	1	0	0
raczek skrzelowy	1	0	0
owady siatkoskrzydłe	1	0	0
sieciarki właściwe	1	0	0
mrówkolew wydmowy	1	0	0
mrówkolew pospolity	1	0	0
mrówkolew drzewny	1	0	0
mrówkolew południowy	1	0	0
życiorek brązowy	1	0	0
strumycznik zwyczajny	1	0	0
filipinek białolicy	1	0	0
szlarnik syberyjski	1	0	0
szlarnik japoński	1	0	0
szlarnik maskowy	1	0	0
szlarnik rdzawoboczny	1	0	0
dudkowiec kafryjski	1	0	0
turkuśnik indyjski	1	0	0
turkuśnik czarnogrzbiety	1	0	0
mysikrólik zwyczajny	1	0	0
mysikrólik złotogłowy	1	0	0
strzyż dwubarwny	1	0	0
strzyż kaktusowy	1	0	0
strzyżyk nadrzeczny	1	0	0
pręgostrzyżyk cynamonowy	1	0	0
strzyżyk karoliński	1	0	0
strzyżyk śpiewny	1	0	0
strzyżyk kolumbijski	1	0	0
stokowczyk rdzaworzytny	1	0	0
siwuszka ciemnobrewa	1	0	0
siwuszka tropikalna	1	0	0
siwuszka samotna	1	0	0
niedźwiedź andyjski	1	0	0
niedźwiedź peruwiański	1	0	0
niedźwiedź okularowy	1	0	0
niedźwiedź europejski	1	0	0
niedźwiedź brunatny zwyczajny	1	0	0
niedźwiedź brunatny kodiacki	1	0	0
kowalik korsykański	1	0	0
niedźwiedź brunatny z wyspy Kodiak	1	0	0
niedźwiedź kodiacki	1	0	0
grizzly kodiacki	1	0	0
niedźwiedź błękitny	1	0	0
kowalik algierski	1	0	0
niedźwiedź syryjski	1	0	0
kowalik turecki	1	0	0
tybetański niedźwiedź błękitny	1	0	0
niedźwiedź himalajski	1	0	0
kowalik czarnogłowy	1	0	0
niedźwiedź tybetański	1	0	0
niedźwiedź księżycowy	1	0	0
niedźwiedź obrożny	1	0	0
kowalik karoliński	1	0	0
niedźwiedź krótkopyski	1	0	0
kowalik skalny	1	0	0
wilk szary	1	0	0
wilk preriowy Ameryki Północnej	1	0	0
szakal etiopski	1	0	0
wilk etiopski	1	0	0
wilk himalajski	1	0	0
wilk indyjski	1	0	0
wilk rudy	1	0	0
wilk czerwony	1	0	0
szakal złocisty	1	0	0
szakal azjatycki	1	0	0
pospolity szakal	1	0	0
szakal czaprakowy	1	0	0
szakal pręgowany	1	0	0
wilczek krótkouchy	1	0	0
lis krabojad	1	0	0
wilk andyjski	1	0	0
wilk Hagenbecka	1	0	0
wilk falklandzki	1	0	0
lisoszakal andyjski	1	0	0
lis andyjski	1	0	0
lis argentyński	1	0	0
argentyński lis szary	1	0	0
wielbłądka żółtonoga	1	0	0
wielbłądka pospolita	1	0	0
żylenica pospolita	1	0	0
żylenica nadwodna	1	0	0
marchew zwyczajna	1	0	0
sierpnica pospolita	1	0	0
barszcz Mantegazziego	1	0	0
barszcz kaukaski	1	0	0
barszcz mantegazyjski	1	0	0
barszcz Sosnowskiego	1	0	0
barszcz zwyczajny	1	0	0
okrzyn jeleni	1	0	0
okrzyn łąkowy	1	0	0
okrzyn pruski	1	0	0
okrzyn szerokolistny	1	0	0
lubiśnik lekarski	1	0	0
łakotne ziele	1	0	0
wszewłoga górska	1	0	0
marchwica pospolita	1	0	0
kropidło piszczałkowate	1	0	0
kropidło Lachenala	1	0	0
pasternak zwyczajny	1	0	0
gorysz alzacki	1	0	0
gorysz błotny	1	0	0
gorysz miarz	1	0	0
gorysz pagórkowy	1	0	0
gorysz pagórkowaty	1	0	0
gorysz olszyniec	1	0	0
gorysz lekarski	1	0	0
biedrzeniec anyż	1	0	0
biedrzeniec wielki	1	0	0
biedrzeniec mniejszy	1	0	0
marchewnik anyżowy	1	0	0
lis pampasowy	1	0	0
lis Azary	1	0	0
lis Darwina	1	0	0
lis sechura	1	0	0
lis siwy	1	0	0
lis brazylijski	1	0	0
wilk grzywiasty	1	0	0
pies leśny	1	0	0
szop usuryjski	1	0	0
lis japoński	1	0	0
lis bengalski	1	0	0
lis afgański	1	0	0
lis kapski	1	0	0
lis przylądkowy	1	0	0
lis kama	1	0	0
lis stepowy	1	0	0
lis tybetański	1	0	0
lis długouchy	1	0	0
lis wielkouchy	1	0	0
lis afrykański	1	0	0
lis piaskowy	1	0	0
lis płowy	1	0	0
korsak amerykański	1	0	0
lis wirginijski	1	0	0
lis wyspowy	1	0	0
lis Cozumel	1	0	0
Lis z wyspy Cozumel	1	0	0
pies domowy	1	0	0
tukotuko Magellana	1	0	0
paka górska	1	0	0
nadrzewnik szary	1	0	0
krynicznia wilgotka	1	0	0
bagiennik żółtorogi	1	0	0
bagiennik szary	1	0	0
bagiennik nieparek	1	0	0
chochlik psotny	1	0	0
wodosówka saksońska	1	0	0
broszczel górski	1	0	0
erotyka bałtycka	1	0	0
niprzyrówka rzeczna	1	0	0
chruścik dwuplamy	1	0	0
chruścik wielki	1	0	0
pełzacz leśny	1	0	0
pełzacz ogrodowy	1	0	0
skworczyk karoliński	1	0	0
gwarek cejloński	1	0	0
gwarek czczony	1	0	0
gwarek wielki	1	0	0
majna brunatna	1	0	0
szpak balijski	1	0	0
szpak różowy	1	0	0
pływak lapoński	1	0	0
pływak szerokobrzeżek	1	0	0
błyszczak stalowy	1	0	0
kreślinek nizinny	1	0	0
błyszczak rudobrzuchy	1	0	0
błyszczak półobrożny	1	0	0
błyszczak pyszny	1	0	0
krętak pospolity	1	0	0
czarnotek rudoskrzydły	1	0	0
czarnotek grubodzioby	1	0	0
drozdówka rdzawa	1	0	0
sroczek seszelski	1	0	0
sroczek zmienny	1	0	0
sroczek białorzytny	1	0	0
muchołówka szara	1	0	0
kałużnica czarnozielona	1	0	0
kałużnica czarna	1	0	0
pluszcz meksykański	1	0	0
zielenik złotoczelny	1	0	0
kołatek domowy	1	0	0
kołatek uparty	1	0	0
zielenik żółtopióry	1	0	0
tykotek rudowłos	1	0	0
żywiak chlebowiec	1	0	0
zielenik palawański	1	0	0
pszczelnik mołdawski	1	0	0
pszczelnik wąskolistny	1	0	0
ślepiec mały	1	0	0
ślepiec pontyjski	1	0	0
bogatek wspaniały	1	0	0
bogatek ośmioplamkowy	1	0	0
miedziak sosnowiec	1	0	0
omomiłek szary	1	0	0
omomiłek brzeżnoplamek	1	0	0
rynnica topolowa	1	0	0
rynnica olszowa	1	0	0
rynnica wierzbowa	1	0	0
rynnica dwudziestokropkowa	1	0	0
strąkowiec bobowy	1	0	0
chrząszcz kolorado	1	0	0
nadrzewne jeżozwierze	1	0	0
poskrzypka liliowa	1	0	0
poskrzypka szparagowa	1	0	0
poskrzypka dwunastokropkowa	1	0	0
złotka jasnotowa	1	0	0
kałdunica rdestówka	1	0	0
kałdunica zielona	1	0	0
skałoszczur skalny	1	0	0
amerykańska wiewiórka czerwona	1	0	0
czechrzyca grzebieniowa	1	0	0
trybulka grzebieniowa	1	0	0
olszewnik kminkolistny	1	0	0
marek szerokolistny	1	0	0
kłobuczka pospolita	1	0	0
pietruszka zwyczajna	1	0	0
starodub łąkowy	1	0	0
skrzydłorzech kaukaski	1	0	0
skrzydłorzech jesionolistny	1	0	0
skrzydłorzech japoński	1	0	0
hormon melanotropowy	1	0	0
kwiat motylkowy	1	0	0
kwiat motylkowaty	1	0	0
krzyżownica gorzka	1	0	0
krzyżownica górska	1	0	0
krzyżownica zwyczajna	1	0	0
krzyżownica pospolita	1	0	0
środek znieczulający	1	0	0
brezylka brazylijska	1	0	0
brezylka sappan	1	0	0
środek znieczulający miejscowo	1	0	0
brezylka ciernista	1	0	0
azotan potasu	1	0	0
brezylka garbarska	1	0	0
pietrasznik plamisty	1	0	0
strączyniec cewiasty	1	0	0
wianowłostka królewska	1	0	0
płomień Afryki	1	0	0
modrzejec kampechiański	1	0	0
hematoksylon kampechiański	1	0	0
mimoza wstydliwa	1	0	0
czułek wstydliwy	1	0	0
akacja Farnesa	1	0	0
akacja senegalska	1	0	0
trykoń karliczek	1	0	0
biegowiec osowaty	1	0	0
borodziej próchnik	1	0	0
cieśla próchnik	1	0	0
borodziej cieśla	1	0	0
dyląż garbarz	1	0	0
naśliwiec lilipucik	1	0	0
taraniec paskowany	1	0	0
ostrokrywka nieparka	1	0	0
szczerolotek dwubarwny	1	0	0
rębacz szary	1	0	0
rębacz dębowiec	1	0	0
rębacz pstry	1	0	0
rębacz dwupaskowy	1	0	0
łucznik korzeniowiec	1	0	0
kwiatomir czteroplamy	1	0	0
zgrubek zmienny	1	0	0
sichrawa karpacka	1	0	0
rozpylak świerkowy	1	0	0
rozpylak zwyczajny	1	0	0
regloń płowy	1	0	0
kruszynka rdzawoczułka	1	0	0
wiecheć płowy	1	0	0
wiecheć próchnowy	1	0	0
zmorsznik rudonogi	1	0	0
zmorsznik sześcioplamek	1	0	0
zmorsznik mały	1	0	0
zmorsznik zielony	1	0	0
zmorsznik czarny	1	0	0
kwiatówka różowa	1	0	0
czerwonka pręgowana	1	0	0
nektarnik przylądkowy	1	0	0
tytoń szlachetny	1	0	0
tytoń oskrzydlony	1	0	0
tytoń perski	1	0	0
nektarnik masajski	1	0	0
nektarnik palestyński	1	0	0
tytoń leśny	1	0	0
petunia ogrodowa	1	0	0
petunia zwyczajna	1	0	0
kwiatownik niebieskouchy	1	0	0
kwiatownik szkarłatny	1	0	0
pajęcznik kreskowany	1	0	0
trąba anielska	1	0	0
kozioróg bukowiec	1	0	0
wonnica piżmówka	1	0	0
bengalik czerwony	1	0	0
bengalik pospolity	1	0	0
bengalik tygrysi	1	0	0
kłopotek czarny	1	0	0
amadyna obrożna	1	0	0
spuszczel pospolity	1	0	0
mrowinka rudolica	1	0	0
nigrita białobrzucha	1	0	0
tycz cieśla	1	0	0
zmorsznik czerwony	1	0	0
astryld falisty	1	0	0
żerdzianka szewc	1	0	0
żerdzianka plamista	1	0	0
astryld czarnolicy	1	0	0
motylik krasnouchy	1	0	0
ściga fioletowa	1	0	0
ściga purpurowa	1	0	0
baldurek pręgowany	1	0	0
amarantka czerwonodzioba	1	0	0
baldurek pstrokaty	1	0	0
strangalia czarniawa	1	0	0
amarantka czerwonogrzbieta	1	0	0
strangalia czarna	1	0	0
strangalia przepasana	1	0	0
węglarek dębowy	1	0	0
wdówka białobrzucha	1	0	0
wdówka rajska	1	0	0
rzemlik podobny	1	0	0
rzemlik punktowany	1	0	0
wdówka dominikanka	1	0	0
zmorsznik olbrzymi	1	0	0
płochacz halny	1	0	0
płochacz pokrzywnica	1	0	0
kusokrywka wielka	1	0	0
purpurówka Kaehlera	1	0	0
kozulka sosnówka	1	0	0
kurtek mniejszy	1	0	0
zmorsznik paskoczułki	1	0	0
seter irlandzki rudo-biały	1	0	0
drzeworadek dębowy	1	0	0
strangalia siedmiopunktowa	1	0	0
pliszka leśna	1	0	0
rzemlik lipowiec	1	0	0
pliszka cytrynowa	1	0	0
szczosik leszczynowy	1	0	0
golden retriever	1	0	0
tycz mniejszy	1	0	0
pliszka indochińska	1	0	0
strangalia wysmukła	1	0	0
labrador retriever	1	0	0
cioch wzorzysty	1	0	0
tryk południowy	1	0	0
zielarka żmijowcowa	1	0	0
zgrzytnica fioletowa	1	0	0
świergotek polny	1	0	0
szczapówka sosnowa	1	0	0
świergotek szponiasty	1	0	0
kozulka kolcokrywka	1	0	0
świergotek nowozelandzki	1	0	0
springer spaniel angielski	1	0	0
spaniel pikardyjski	1	0	0
świergotek długosterny	1	0	0
wykarczak ciemny	1	0	0
świergotek łąkowy	1	0	0
cocker spaniel amerykański	1	0	0
kusokrywka wiązowa	1	0	0
świergotek tajgowy	1	0	0
zgrzytnica zielonawa	1	0	0
świergotek tundrowy	1	0	0
papryka jagodowa	1	0	0
świergotek rdzawogardły	1	0	0
papryka habanero	1	0	0
świergotek bagienny	1	0	0
świergotek nadmorski	1	0	0
świergotek rdzawouchy	1	0	0
świergotek antarktyczny	1	0	0
clumber spaniel	1	0	0
płochacz holenderski	1	0	0
płochacz niemiecki	1	0	0
field spaniel	1	0	0
zięba modra	1	0	0
sussex spaniel	1	0	0
zięba kanaryjska	1	0	0
organka grubodzioba	1	0	0
bieluń indiański	1	0	0
organka żółtogardła	1	0	0
bieluń surmikwiat	1	0	0
chart perski	1	0	0
chart szkocki	1	0	0
chart hiszpański	1	0	0
chart węgierski	1	0	0
trębacz chichotliwy	1	0	0
trębacz śmieszek	1	0	0
chart arabski	1	0	0
chart polski	1	0	0
hawajka czarnolica	1	0	0
hawajka grubodzioba	1	0	0
hawajka żółtorzytna	1	0	0
hawajka cynobrowa	1	0	0
hawajka pąsowa	1	0	0
dziwonia zwyczajna	1	0	0
kolcowój szkarłatny	1	0	0
łuskowiec zwyczajny	1	0	0
gil azorski	1	0	0
gilak pustynny	1	0	0
góralka tybetańska	1	0	0
dziwuszka purpurowa	1	0	0
dziwuszka ogrodowa	1	0	0
dziwonia ogrodowa	1	0	0
dzwoniec zwyczajny	2	0	0
afrokulczyk blady	1	0	0
kulczyk blady	1	0	0
afrokulczyk mozambijski	1	0	0
makolągwa żółtodzioba	1	0	0
pomidor zwyczajny	1	0	0
makolągwa szara	1	0	0
pomidor jadalny	1	0	0
czeczotka tundrowa	1	0	0
krzyżodziób szkocki	1	0	0
krzyżodziób sosnowy	1	0	0
krzyżodziób świerkowy	1	0	0
krzyżodziób modrzewiowy	1	0	0
osetnik zwyczajny	1	0	0
osetnik korsykański	1	0	0
kulczyk królewski	1	0	0
mandragora lekarska	1	0	0
czyż złotawy	1	0	0
czyż sosnowy	1	0	0
miechunka pomidorowa	1	0	0
miechunka lepka	1	0	0
miechunka skórzasta	1	0	0
lulecznica kraińska	1	0	0
psianka czarna	1	0	0
psianka słodkogórz	1	0	0
psianka ziemniak	1	0	0
psianka koralowa	1	0	0
psianka lulo	1	0	0
psianka melonowa	1	0	0
psianka podłużna	1	0	0
metamizol sodu	1	0	0
niesteroidowy lek przeciwzapalny	1	0	0
kwas acetylosalicylowy	1	0	0
pranobeks inozyny	1	0	0
kwas glutaminowy	1	0	0
biedronka oczatka	1	0	0
biedronka mączniakówka	1	0	0
owełnica lucernianka	1	0	0
biedronka wrzeciążka	1	0	0
biedronka czternastokropka	1	0	0
gielas czternastoplamek	1	0	0
biedronka dwukropka	1	0	0
czerwonka trzynastokropka	1	0	0
biedroneczka łąkowa	1	0	0
biedronka bledniczka	1	0	0
słonik orzechowiec	1	0	0
słonkowiec orzechowiec	1	0	0
smolik sosnowiec	1	0	0
smolik jodłowiec	1	0	0
smolik znaczony	1	0	0
modligroszek różańcowy	1	0	0
kwieciak jabłkowiec	1	0	0
kwieciak bawełniany	1	0	0
kwieciak sosnowiec	1	0	0
kwieciak gruszowiec	1	0	0
szeliniak sosnowy	1	0	0
rozpucz lepiężnikowiec	1	0	0
sieciech niegłębek	1	0	0
chart kirgiski	1	0	0
chart środkowoazjatycki	1	0	0
duży gończy gaskoński	1	0	0
foxhound angielski	1	0	0
foxhound amerykański	1	0	0
gończy chorwacki	1	0	0
posokowiec bawarski	1	0	0
alpejski gończy krótkonożny	1	0	0
posokowiec hanowerski	1	0	0
gończy hiszpański	1	0	0
mały gończy anglo-francuski	1	0	0
mały gończy gaskoński	1	0	0
gończy gaskoński	1	0	0
gończy bretoński	1	0	0
gończy z Nivernais	1	0	0
gończy włoski	1	0	0
gończy jugosłowiański trójkolorowy	1	0	0
kornik ostrozębny	1	0	0
czarnogórski gończy górski	1	0	0
kornik drukarczyk	1	0	0
gończy węgierski	1	0	0
kornik zrosłozębny	1	0	0
kornik sześciozębny	1	0	0
gończy szwajcarski	1	0	0
gończy berneński	1	0	0
cetyniec większy	1	0	0
cetyniec mniejszy	1	0	0
beagle harrier	1	0	0
gończy fiński	1	0	0
gończy słowacki	1	0	0
gończy Hamiltona	1	0	0
gończy Schillera	1	0	0
gończy smalandzki	1	0	0
gończy niemiecki	1	0	0
basset bretoński	1	0	0
basset gaskoński	1	0	0
basset artezyjsko-normandzki	1	0	0
gończy z Jury - St. Hubert	1	0	0
gończy z Jury – Bruno	1	0	0
jamnik szorstkowłosy	1	0	0
jamnik długowłosy	1	0	0
jamnik krótkowłosy	1	0	0
gończy polski	1	0	0
foksterier krótkowłosy	1	0	0
foksterier szorstkowłosy	1	0	0
aktinidia chińska	1	0	0
agrest chiński	1	0	0
aktinidia smakowita	1	0	0
aktinidia ostrolistna	1	0	0
aktinidia pstrolistna	1	0	0
drzewo hebanowe	1	0	0
hebanek heban	1	0	0
hebanek jagodowy	1	0	0
hebanowiec pospolity	1	0	0
heban wiśniówka	1	0	0
hebanowiec wschodni	1	0	0
niecierpek drobnokwiatowy	1	0	0
niecierpek gruczołowaty	1	0	0
niecierpek himalajski	1	0	0
niecierpek Roylego	1	0	0
niecierpek balsamina	1	0	0
niecierpek nowogwinejski	1	0	0
ośnieża drzewiasta	1	0	0
ośnieża dwuskrzydła	1	0	0
azotyn sodu	1	0	0
motylkowate właściwe	1	0	0
amorfa krzewiasta	1	0	0
amorfa drzewiasta	1	0	0
amorfa zwyczajna	1	0	0
ciecierzyca pospolita	1	0	0
aspalat prosty	1	0	0
ester kwasu karbaminowego	1	0	0
kwas barbiturowy	2	0	0
psia pietruszka	1	0	0
świńska wesz	1	0	0
szaleń plamisty	1	0	0
nadchloran amonu	1	0	0
jarnik solankowy	1	0	0
terier szkocki	1	0	0
skye terrier	1	0	0
terier walijski	1	0	0
kerry blue terrier	1	0	0
niemiecki terier myśliwski	1	0	0
border terrier	1	0	0
bedlington terier	1	0	0
lakeland terrier	1	0	0
terier brazylijski	1	0	0
manchester terrier	1	0	0
naradka mlecznobiała	1	0	0
terier australijski	1	0	0
cairn terrier	1	0	0
dandie dinmont terrier	1	0	0
naradka naga	1	0	0
norfolk terrier	1	0	0
naradka północna	1	0	0
norwich terrier	1	0	0
sealyham terrier	1	0	0
naradka tępolistna	1	0	0
terier czeski	1	0	0
naradka włosista	1	0	0
terier w typie bull	1	0	0
bulterier miniaturowy	1	0	0
boston terier	1	0	0
amerykański staffordshire terier	1	0	0
staffordshire bull terrier	1	0	0
zarzyczka górska	1	0	0
yorkshire terrier	1	0	0
australijski silky terier	1	0	0
english toy terrier	1	0	0
pudel toy	1	0	0
pudel miniaturowy	1	0	0
pudel duży	1	0	0
airedale terrier	1	0	0
bożykwiat Meada	1	0	0
łajka zachodniosyberyjska	1	0	0
łajka wschodniosyberyjska	1	0	0
karelski pies na niedźwiedzie	1	0	0
szpic wilczy	1	0	0
szpic wilczasty	1	0	0
chow chow	1	0	0
wyżeł duński	1	0	0
wyżeł niemiecki krótkowłosy	1	0	0
wyżeł niemiecki szorstkowłosy	1	0	0
wyżeł niemiecki ostrowłosy	1	0	0
okrężnica bagienna	1	0	0
agama himalajska	1	0	0
agama stepowa	1	0	0
agama skalna	1	0	0
anolis zielony	1	0	0
wyżeł weimarski krótkowłosy	1	0	0
wyżeł weimarski długowłosy	1	0	0
wyżeł hiszpański z Burgos	1	0	0
wyżeł bourbonnais	1	0	0
wyżeł włoski krótkowłosy	1	0	0
wyżeł gaskoński	1	0	0
wyżeł pirenejski	1	0	0
wyżeł węgierski szorstkowłosy	1	0	0
anolis kubański	1	0	0
wyżeł węgierski krótkowłosy	1	0	0
wyżeł portugalski	1	0	0
wyżeł niemiecki długowłosy	1	0	0
pierwiosnek bezłodygowy	1	0	0
anolis rycerzyk	1	0	0
spaniel francuski	1	0	0
niebieski spaniel pikardyjski	1	0	0
wyżeł fryzyjski	1	0	0
gryfon Korthalsa	1	0	0
wyżeł włoski szorstkowłosy	1	0	0
czeski fousek	1	0	0
anolis brodaty	1	0	0
wyżeł słowacki szorstkowłosy	1	0	0
anolis olbrzymi	1	0	0
sznaucer miniaturowy	1	0	0
sznaucer średni	1	0	0
owczarek francuski beauceron	1	0	0
border collie	1	0	0
anolis kameleonowy	1	0	0
owczarek chorwacki	1	0	0
owczarek holenderski	1	0	0
owczarek kataloński	1	0	0
owczarek pikardyjski	1	0	0
owczarek pirenejski	1	0	0
owczarek południoworosyjski Jużak	1	0	0
owczarek portugalski	1	0	0
owczarek staroangielski	1	0	0
owczarek z Bergamo	1	0	0
polski owczarek nizinny	1	0	0
bazyliszek płatkogłowy	1	0	0
biały owczarek szwajcarski	1	0	0
owczarek długowłosy	1	0	0
bazyliszek pręgowany	1	0	0
owczarek szorstkowłosy	1	0	0
owczarek francuski briard	1	0	0
owczarek kaukaski	1	0	0
owczarek szkocki długowłosy	1	0	0
owczarek środkowoazjatycki	1	0	0
pierwiosnka bezłodygowa	1	0	0
pierwiosnek Hallera	1	0	0
pierwiosnek długokwiatowy	1	0	0
pierwiosnka lekarska	1	0	0
owczarek z Majorki	1	0	0
owczarek szkocki krótkowłosy	1	0	0
collie krótkowłosy	1	0	0
pierwiosnek łyszczak	1	0	0
pierwiosnka łyszczak	1	0	0
duży szwajcarski pies pasterski	1	0	0
pierwiosnek maleńki	1	0	0
owczarek australijski	1	0	0
pierwiosnek omączony	1	0	0
pierwiosnka omączona	1	0	0
kuvasz węgierski	1	0	0
pierwiosnek wyniosły	1	0	0
pierwiosnka wyniosła	1	0	0
pierwiosnek chiński	1	0	0
pierwiosnka chińska	1	0	0
pierwiosnek japoński	1	0	0
pierwiosnka japońska	1	0	0
pierwiosnek kubkowaty	1	0	0
pierwiosnka kubkowata	1	0	0
pierwiosnek pokojowy	1	0	0
prymulka pokojowa	1	0	0
gekon tygrysi	1	0	0
eublefar tygrysi	1	0	0
gekon lamparci	1	0	0
pierwiosnek Siebolda	1	0	0
pierwiosnek ślimakowaty	1	0	0
pierwiosnek miękki	1	0	0
gekon gruboogonowy	1	0	0
pierwiosnka Hallera	1	0	0
pierwiosnka długokwiatowa	1	0	0
pierwiosnka maleńka	1	0	0
pierwiosnek malutki	1	0	0
gekon turecki	1	0	0
gekon płaczący	1	0	0
gekon leśny	1	0	0
felsuma złocista	1	0	0
felsuma madagaskarska	1	0	0
dniówka madagaskarska	1	0	0
gekon fałdoskóry	1	0	0
gekon łopatoogonowy	1	0	0
gekon białoplamy	1	0	0
gekon murowy	1	0	0
pierwiośnik górski	1	0	0
tarentola murowa	1	0	0
gekon liścioogonowy	1	0	0
gekon malajski	1	0	0
gekon śródziemnomorski	1	0	0
gekon paskowany	1	0	0
kurzyślad błękitny	1	0	0
kurzyślad polny	1	0	0
gekon szczekający	1	0	0
cyklamen perski	1	0	0
cyklamen purpurowy	1	0	0
cyklamen europejski	1	0	0
mlecznik nadmorski	1	0	0
tojeść zwyczajna	1	0	0
azotan sodu	1	0	0
saletra wapniowa	1	0	0
saletra norweska	1	0	0
azotan wapnia	1	0	0
nadmanganian amonu	1	0	0
manganian amonu	1	0	0
nadmanganian potasu	1	0	0
manganian(VII) potasu	1	0	0
suknia ślubna	1	0	1
podchloryn sodu	1	0	0
chloran (I) sodu	1	0	0
podwójna korona	1	0	0
lasówka złotogłowa	1	0	0
cytrynka czarnopierśna	1	0	0
cytrynka czarnolica	1	0	0
lasówka szkarłatna	1	0	0
lasówka barbudzka	1	0	0
wilsonka kanadyjska	1	0	0
wilsonka mała	1	0	0
kacykowiec rdzaworzytny	1	0	0
kacykowiec aztecki	1	0	0
kacyk północny	1	0	0
starzyk brunatnogłowy	1	0	0
starzyk rudogłowy	1	0	0
epoletnik rdzawoskrzydły	1	0	0
kacykarzyk purpurowy	1	0	0
wilgowron mniejszy	1	0	0
wilgowron meksykański	1	0	0
wilgowron żaglosterny	1	0	0
wilgowron ciekodzioby	1	0	0
wojak obrożny	1	0	0
wojak żółtogardły	1	0	0
trznadel zwyczajny	1	0	0
trznadel żółtobrzuch	1	0	0
trznadel białogłowy	1	0	0
trznadel Jankowskiego	1	0	0
trznadel modrogłowy	1	0	0
trznadel czubaty	1	0	0
trznadel złotawy	1	0	0
trznadel czarnogłowy	1	0	0
spizela białobrewa	1	0	0
polniczek rudosterny	1	0	0
pasówka rudosterna	1	0	0
bojowy środek trujący	1	0	0
witamina D2	1	0	0
witamina D	1	0	0
orzacha podziemna	1	0	0
orzech ziemny	2	0	0
orzech arachidowy	1	0	0
prowitamina D2	1	0	0
heloderma arizońska	1	0	0
tworzywo termoplastyczne	1	0	0
groszek pachnący	1	0	0
groszek siewny	1	0	0
groszek zwyczajny	1	0	0
lędźwian siewny	1	0	0
groszek wschodniokarpacki	1	0	0
groszek wiosenny	1	0	0
alkohol polihydroksylowy	1	0	0
alkohol wielowodorotlenowy	1	0	0
groszek wielkoprzylistkowy	1	0	0
groszek szerokolistny	1	0	0
groszek skrzydlaty	1	0	0
alkohol cukrowy	1	0	0
groszek skrzydlasty	1	0	0
groszek pannoński	1	0	0
groszek nadmorski	1	0	0
groszek leśny	1	0	0
halogenek alkilowy	1	0	0
groszek kosmatostrąkowy	1	0	0
groszek czerniejący	1	0	0
groszek błotny	1	0	0
polimer fluorowy	1	0	0
groszek bulwiasty	1	0	0
soczewica jadalna	1	0	0
heloderma meksykańska	1	0	0
jaszczurki właściwe	1	0	0
owczarek maremma	1	0	0
groch zwyczajny	1	0	0
czuwacz słowacki	1	0	0
owczarek słowacki	1	0	0
